layer,head,spearman_cv
6,25,0.20305883884429932
11,16,0.2029481828212738
8,8,0.20240654051303864
4,19,0.20072917640209198
22,12,0.1981840282678604
8,21,0.1971822828054428
23,4,0.1968153566122055
27,17,0.19608734548091888
20,9,0.19592426717281342
9,7,0.19528360664844513
27,14,0.19461382925510406
15,18,0.19203956425189972
7,6,0.1915794461965561
16,24,0.19089803099632263
19,3,0.19077572226524353
27,8,0.1898147314786911
9,25,0.18833540380001068
27,5,0.18788111209869385
7,1,0.18762485682964325
9,28,0.18746177852153778
23,27,0.18725210428237915
8,27,0.1855747550725937
6,21,0.1855631023645401
6,5,0.18474772572517395
20,18,0.18160851299762726
16,15,0.18065334856510162
9,19,0.17599986493587494
1,20,0.1749107390642166
22,10,0.1740487664937973
6,22,0.1737983375787735
9,29,0.1724354773759842
6,19,0.1695467084646225
27,10,0.16894681751728058
16,14,0.16823044419288635
22,4,0.1659124344587326
15,19,0.16481749713420868
16,16,0.16281981766223907
32,32,0.16046103835105896
7,3,0.16024555265903473
30,4,0.15546974539756775
32,6,0.15372250974178314
21,7,0.15322162210941315
1,19,0.15049010515213013
21,6,0.14930197596549988
16,22,0.149150550365448
4,17,0.14868462085723877
24,31,0.1481604427099228
9,31,0.14779351651668549
10,29,0.14705967903137207
8,20,0.14549881219863892
9,30,0.14474166929721832
6,31,0.14346618950366974
23,29,0.1433904618024826
9,8,0.14046092331409454
7,5,0.13860301673412323
24,32,0.1382593959569931
6,17,0.1378808319568634
4,24,0.13597632944583893
1,31,0.13531820476055145
8,2,0.1350269913673401
6,20,0.13395535945892334
7,8,0.1332389861345291
21,15,0.13311085104942322
21,19,0.13083943724632263
7,4,0.13058316707611084
31,26,0.12998329102993011
6,24,0.1293659210205078
9,20,0.12929603457450867
2,29,0.12732164561748505
7,2,0.12519583106040955
1,18,0.1226215660572052
5,16,0.12072871625423431
21,18,0.12020454555749893
22,17,0.11983180046081543
5,19,0.11958718299865723
7,31,0.11654115468263626
1,23,0.11550445854663849
5,13,0.11540544778108597
1,24,0.11537632346153259
23,25,0.11514918506145477
21,29,0.1139843538403511
22,6,0.11239436268806458
1,4,0.1119866743683815
2,32,0.11114799976348877
22,7,0.11008217930793762
5,12,0.106605164706707
22,2,0.10479968041181564
19,1,0.1047297865152359
8,4,0.1046074852347374
4,20,0.10237683355808258
8,24,0.10087420791387558
5,10,0.09969772398471832
19,2,0.09860861301422119
10,9,0.09676235914230347
1,26,0.09475302696228027
24,29,0.09457247704267502
5,20,0.09420555830001831
5,18,0.09375127404928207
3,11,0.09305819869041443
21,13,0.09300578385591507
23,26,0.09174194186925888
21,30,0.09163128584623337
4,27,0.09045480936765671
23,5,0.08986074477434158
