layer,head,spearman_cv
26,21,0.41091933846473694
18,16,0.41066306829452515
28,12,0.4090963304042816
28,2,0.4089914858341217
22,14,0.4082518219947815
24,6,0.40692970156669617
19,7,0.40683650970458984
20,2,0.40672004222869873
29,13,0.4060153067111969
24,25,0.4056541919708252
24,21,0.4054853022098541
11,31,0.40497857332229614
20,15,0.4044194519519806
27,27,0.40434956550598145
12,31,0.40408164262771606
18,8,0.40359821915626526
14,9,0.4033186733722687
23,20,0.402910977602005
28,13,0.402677983045578
28,32,0.40151897072792053
22,13,0.40077927708625793
25,3,0.4000978469848633
29,30,0.3993115723133087
26,1,0.3964867889881134
17,31,0.3951297402381897
27,26,0.3931553363800049
8,21,0.39109352231025696
28,4,0.3906567096710205
29,21,0.3895675837993622
30,31,0.38922393321990967
26,15,0.38888031244277954
26,4,0.3885308504104614
20,23,0.3876688778400421
28,24,0.3872145712375641
15,27,0.3869757652282715
27,16,0.3861778676509857
23,15,0.38578179478645325
13,12,0.38565948605537415
22,24,0.38468101620674133
26,23,0.38441893458366394
31,12,0.3842616677284241
10,23,0.3838539719581604
20,4,0.383318156003952
16,6,0.3832016587257385
12,7,0.383137583732605
13,21,0.3831259310245514
12,15,0.38257262110710144
22,26,0.3822173476219177
24,18,0.3812272250652313
31,10,0.3811456859111786
12,16,0.38070887327194214
24,17,0.38019052147865295
30,6,0.3800099492073059
9,21,0.378915011882782
9,24,0.37501856684684753
11,22,0.37438371777534485
12,8,0.3740633726119995
30,21,0.37378963828086853
24,23,0.37377798557281494
12,12,0.37314897775650024
22,32,0.37292182445526123
22,30,0.37278786301612854
21,20,0.37277039885520935
20,3,0.3727354407310486
11,28,0.3724384009838104
16,26,0.37217631936073303
26,22,0.3719899356365204
10,16,0.3713318109512329
12,6,0.3710871934890747
29,31,0.37106969952583313
26,5,0.37102892994880676
11,24,0.3702601492404938
20,25,0.3692583739757538
6,27,0.3687574863433838
11,9,0.3679013252258301
29,11,0.3678663671016693
23,21,0.36756351590156555
27,15,0.3673829436302185
28,29,0.3671558201313019
29,6,0.3669869005680084
27,24,0.3668937087059021
28,3,0.36632293462753296
32,13,0.36631128191947937
14,20,0.3659909665584564
28,1,0.36571720242500305
17,5,0.36558327078819275
18,7,0.3655133545398712
28,27,0.36446499824523926
18,26,0.3641796112060547
19,11,0.36401069164276123
13,20,0.3630671799182892
14,3,0.36302056908607483
16,9,0.36302056908607483
30,22,0.3621760606765747
18,21,0.36215275526046753
25,26,0.3619023263454437
21,28,0.3610636293888092
16,18,0.3607141673564911
19,26,0.3606733977794647
26,25,0.3595667779445648
10,17,0.3589494228363037
12,13,0.35852423310279846
28,14,0.3584659993648529
13,6,0.3578544557094574
32,26,0.35728368163108826
14,7,0.35692840814590454
9,29,0.3568934500217438
11,11,0.3564741015434265
18,5,0.3563925623893738
28,26,0.35564124584198
8,11,0.3554723262786865
13,10,0.3553966283798218
27,30,0.3549772799015045
24,28,0.3542841970920563
22,31,0.3542841970920563
12,23,0.3535445034503937
29,8,0.35270580649375916
25,10,0.3524029552936554
13,5,0.35198360681533813
29,23,0.3517739176750183
32,12,0.35174480080604553
20,26,0.3516457974910736
13,17,0.35159918665885925
32,24,0.35046929121017456
32,10,0.3503062129020691
18,27,0.35010236501693726
10,32,0.3495374023914337
8,16,0.3484657406806946
30,26,0.3484133183956146
10,13,0.3483376204967499
15,28,0.347959041595459
10,7,0.34787750244140625
22,15,0.3478541970252991
8,9,0.34773769974708557
11,21,0.34714365005493164
16,11,0.34666603803634644
31,13,0.3462234139442444
24,3,0.34602537751197815
27,29,0.3458215296268463
25,21,0.345681756734848
27,2,0.3453439474105835
14,19,0.3441150188446045
18,23,0.34369567036628723
10,20,0.34367820620536804
29,9,0.34353259205818176
14,27,0.3433869779109955
14,4,0.3430083990097046
32,2,0.34294435381889343
28,30,0.3426007032394409
14,24,0.34229201078414917
